,test_acc,variance,maple_standard_metric,maple_causal_metric,maple_stability_metric,lime_standard_metric,lime_causal_metric,lime_stability_metric
support2,0.8659433722496033,[5.81632032 5.69828885],[34.80938336 34.2319326 ],[38.50398139 37.74126236],[ 92.67843764 100.91838694],[39.48983001 38.90430326],[40.49017473 39.85336128],[7.87677663 7.76355785]
