,test_acc,variance,maple_standard_metric,maple_causal_metric,maple_stability_metric,lime_standard_metric,lime_causal_metric,lime_stability_metric
support2,0.8587981998920441,[0.44851033 0.45282585],[3.17277501 3.15150616],[3.4733454  3.44591388],[6.64903961 6.21007867],[3.12824127 3.13069395],[3.22573448 3.22865688],[0.69491969 0.69296913]
