0.000000000000000000e+00,8.508032128514056325e+00,8.855577689243027351e+00
5.000000000000000000e-01,8.441624365482233827e+00,8.477832512315270463e+00
1.000000000000000000e+00,8.174273858921161207e+00,8.030888030888030826e+00
2.000000000000000000e+00,7.700673724735322523e+00,6.967741935483870996e+00
5.000000000000000000e+00,7.042512077294685646e+00,5.165803108808289856e+00
1.000000000000000000e+01,6.365503080082135945e+00,3.994152046783625565e+00
1.500000000000000000e+01,7.682207421503330025e+00,3.782929399367755519e+00
2.000000000000000000e+01,8.923156801661473736e+00,5.026036644165863265e+00
