,test_acc,variance,maple_standard_metric,maple_causal_metric,maple_stability_metric,lime_standard_metric,lime_causal_metric,lime_stability_metric
support2,0.0030082722265266613,[0.00172098 0.00191311],[0.00459178 0.00600908],[0.00534031 0.00692661],[0.03204507 0.05512402],[0.02446283 0.02629113],[0.02473879 0.02656439],[0.00215888 0.0021794 ]
