,test_acc,variance,maple_standard_metric,maple_causal_metric,maple_stability_metric,lime_standard_metric,lime_causal_metric,lime_stability_metric
support2,0.8631092309951782,[0.01329018 0.01313768],[0.15299213 0.15269515],[0.16335362 0.16257866],[0.4637481  0.40251987],[0.27847851 0.27737338],[0.2850346 0.2840601],[0.03438051 0.03389227]
